2025-07-21T13:11:25.390Z,769.86,767.70,0.00,-0.97,0.281,1000
2025-07-21T13:11:51.705Z,769.86,767.65,0.00,-1.00,0.287,1000
2025-07-21T13:11:56.753Z,769.86,767.58,-0.99,0.00,0.296,1000
2025-07-21T13:12:35.520Z,769.86,767.58,-0.90,0.00,0.296,1000
2025-07-21T13:12:56.470Z,769.86,767.54,0.00,-0.95,0.301,1000
2025-07-21T13:13:00.103Z,769.86,767.48,0.00,-0.98,0.309,1000
2025-07-21T13:13:05.069Z,769.86,767.48,-1.05,0.00,0.309,1000
2025-07-21T13:13:06.263Z,769.86,767.29,-0.83,0.00,0.334,1000
2025-07-21T13:13:36.778Z,769.86,767.29,-0.79,0.00,0.334,1000
2025-07-21T13:13:42.971Z,769.86,767.29,-0.79,0.00,0.334,1000
2025-07-21T13:14:05.328Z,769.86,767.29,-0.94,0.00,0.334,1000
2025-07-21T13:14:09.058Z,769.86,767.38,0.00,-0.96,0.323,1000
2025-07-21T13:14:20.021Z,769.86,767.52,-0.88,0.00,0.304,1000
2025-07-21T13:14:20.948Z,769.86,767.62,0.00,-1.00,0.292,1000
2025-07-21T13:14:43.227Z,769.86,767.66,-0.92,0.00,0.287,1000
2025-07-21T13:14:43.952Z,769.86,767.70,-0.92,0.00,0.282,1000
2025-07-21T13:15:14.361Z,769.86,767.78,-0.81,0.00,0.271,1000
2025-07-21T13:15:15.294Z,769.86,767.94,0.00,-0.95,0.25,1000
2025-07-21T13:15:16.233Z,769.86,768.00,-0.99,0.00,0.242,1000
2025-07-21T13:15:22.238Z,769.86,768.00,0.00,-0.85,0.242,1000
2025-07-21T13:15:23.649Z,769.86,768.24,0.00,-0.95,0.211,1000
2025-07-21T13:15:24.750Z,769.86,768.35,-0.99,0.00,0.197,1000
2025-07-21T13:15:26.951Z,769.86,768.35,0.00,-1.00,0.196,1000
2025-07-21T13:15:29.946Z,769.86,768.48,-0.91,0.00,0.18,1000
2025-07-21T13:15:33.558Z,769.86,768.59,-0.99,0.00,0.165,1000
2025-07-21T13:15:42.140Z,769.86,768.67,0.00,-0.99,0.154,1000
2025-07-21T13:15:43.058Z,769.86,768.68,0.00,-0.99,0.153,1000
2025-07-21T13:15:48.510Z,769.86,768.77,-0.97,0.00,0.141,1000
2025-07-21T13:15:49.834Z,769.86,768.82,-0.84,0.00,0.136,1000
2025-07-21T13:15:50.607Z,769.86,769.01,0.00,-1.00,0.111,1000
2025-07-21T13:15:52.511Z,769.86,769.05,0.00,-0.94,0.105,1000
2025-07-21T13:16:09.284Z,769.86,769.05,0.00,-0.52,0.106,1000
2025-07-21T13:16:55.627Z,769.86,769.09,-0.97,0.00,0.101,1000
2025-07-21T13:16:56.687Z,769.86,769.21,0.00,-0.84,0.085,1000
2025-07-21T13:16:57.783Z,769.86,769.28,0.00,-0.99,0.074,1000
2025-07-21T13:16:58.146Z,769.86,769.45,-0.91,0.00,0.054,1000
2025-07-21T13:16:59.166Z,769.86,769.52,0.00,-0.79,0.043,1000
2025-07-21T13:16:59.845Z,769.86,769.70,0.00,-0.90,0.021,1000
